id1,age,education,default,balance,housing,loan,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single
11,-0.9272265365975739,-0.30530834686115615,-0.11718499134774703,-0.3990243418945361,1.0358211226635177,-0.3925867711542392,-1.0230801579932494,3.4236522075407856,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
12,-1.0119801879223926,1.1972340248555386,-0.11718499134774703,-0.43220576598802374,1.0358211226635177,2.547207581803924,-1.0230801579932494,3.7519605011124546,0.598413650662064,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
13,0.42883188459952487,1.1972340248555386,-0.11718499134774703,-0.3534752960934758,1.0358211226635177,-0.3925867711542392,-1.0230801579932494,2.076160776533589,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
14,-0.8424728852727552,1.1972340248555386,-0.11718499134774703,-0.2801745137778622,1.0358211226635177,-0.3925867711542392,-0.903674936854106,1.6222388749866736,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
15,-0.5034582799734806,1.1972340248555386,-0.11718499134774703,0.6651944235765945,1.0358211226635177,-0.3925867711542392,-0.903674936854106,2.0247733914528063,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
16,-0.7577192339479366,-1.807850718577851,-0.11718499134774703,-0.3079262502924155,1.0358211226635177,-0.3925867711542392,-0.903674936854106,0.47458727484918845,0.2068600170895586,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
17,0.6830928385739808,-0.30530834686115615,-0.11718499134774703,-0.4946471731457686,1.0358211226635177,-0.3925867711542392,-0.903674936854106,2.124693306887662,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,3.3261711672952643,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
18,0.005063627975431505,-0.30530834686115615,-0.11718499134774703,-0.47564326661949846,1.0358211226635177,-0.3925867711542392,-0.903674936854106,2.127548161614372,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
19,0.6830928385739808,-0.30530834686115615,-0.11718499134774703,-0.4415568945961884,1.0358211226635177,2.547207581803924,-0.903674936854106,0.3946513425013039,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
20,-1.0967338392472112,-0.30530834686115615,-0.11718499134774703,-0.25543927036271685,1.0358211226635177,-0.3925867711542392,-0.903674936854106,0.19195665690488242,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
21,0.17457093062506884,1.1972340248555386,-0.11718499134774703,0.13127514498138446,1.0358211226635177,-0.3925867711542392,-0.903674936854106,1.0883810410918733,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
22,0.17457093062506884,1.1972340248555386,-0.11718499134774703,-0.37519404640921317,1.0358211226635177,-0.3925867711542392,-0.903674936854106,4.888192682343099,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
23,0.17457093062506884,-1.807850718577851,-0.11718499134774703,-0.5501506461748752,1.0358211226635177,-0.3925867711542392,-0.903674936854106,2.127548161614372,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
24,-0.3339509773238432,-0.30530834686115615,-0.11718499134774703,-0.3773055915787987,1.0358211226635177,-0.3925867711542392,-0.903674936854106,1.7421427735085004,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,5.434230782505549,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
25,-0.5034582799734806,-0.30530834686115615,-0.11718499134774703,-0.4801680062686104,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.6915562340791608,0.598413650662064,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
26,-0.8424728852727552,1.1972340248555386,-0.11718499134774703,-0.48559769384754475,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.30900570069999905,0.2068600170895586,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
27,0.17457093062506884,-0.30530834686115615,-0.11718499134774703,-0.49132903073641987,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,1.5822709088127314,0.2068600170895586,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
28,-0.8424728852727552,-0.30530834686115615,-0.11718499134774703,-0.3996276405144177,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.466022710669058,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
29,-1.0967338392472112,-0.30530834686115615,-0.11718499134774703,-0.2632821524211776,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.9570577236632059,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
30,-0.7577192339479366,-0.30530834686115615,8.533516011726235,-0.49253562797618305,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.7943310042407266,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
31,1.6153830031469862,-1.807850718577851,-0.11718499134774703,-0.47262677352009047,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,1.8649015267570372,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
32,-1.2662411418968487,-0.30530834686115615,-0.11718499134774703,-0.4674987352510969,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.7971858589674368,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
33,-0.07969002334938717,-0.30530834686115615,-0.11718499134774703,-0.4892174855668343,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,3.760525065292585,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
34,-0.6729655826231179,-1.807850718577851,-0.11718499134774703,-0.37459074778933155,1.0358211226635177,-0.3925867711542392,-0.7842697157149628,0.8285892609612485,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
35,-0.7577192339479366,1.1972340248555386,-0.11718499134774703,-0.3984210432746545,-0.9654176557324815,-0.3925867711542392,-0.42605405229753324,1.0912358958185835,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
36,-0.5034582799734806,-1.807850718577851,-0.11718499134774703,-0.36735116435075243,-0.9654176557324815,-0.3925867711542392,-0.30664883115839,0.36895764996091246,0.598413650662064,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
37,-0.6729655826231179,-0.30530834686115615,-0.11718499134774703,-0.4907257321165383,1.0358211226635177,-0.3925867711542392,-0.30664883115839,2.772745329850869,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
38,-0.24919732599902453,1.1972340248555386,-0.11718499134774703,-0.45633771078328744,1.0358211226635177,-0.3925867711542392,-0.30664883115839,0.5516683524703628,0.598413650662064,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
39,-1.5205020958713047,-1.807850718577851,-0.11718499134774703,-0.49102738142647906,1.0358211226635177,-0.3925867711542392,-0.30664883115839,0.057778484749504824,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,5.774705379690138,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
40,1.6153830031469862,-1.807850718577851,-0.11718499134774703,-0.11155254952095686,1.0358211226635177,2.547207581803924,-0.30664883115839,1.8277884153098052,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
41,0.5983391872491622,1.1972340248555386,-0.11718499134774703,0.09568052640837045,1.0358211226635177,-0.3925867711542392,-0.30664883115839,0.8799766460420314,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
42,0.3440782332747062,1.1972340248555386,-0.11718499134774703,-0.611385456092857,1.0358211226635177,-0.3925867711542392,-0.30664883115839,0.271892589252767,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,5.774705379690138,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
43,-0.41870462864866187,-0.30530834686115615,-0.11718499134774703,-0.14081253258521415,1.0358211226635177,-0.3925867711542392,-0.30664883115839,1.787820449135863,0.598413650662064,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
45,-0.5034582799734806,-1.807850718577851,-0.11718499134774703,-0.40173918568400324,1.0358211226635177,-0.3925867711542392,-0.30664883115839,1.6279485844400938,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
46,0.17457093062506884,-0.30530834686115615,-0.11718499134774703,0.4986840044892748,1.0358211226635177,-0.3925867711542392,-0.30664883115839,3.8433158523671795,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
47,0.9373537925484369,-0.30530834686115615,-0.11718499134774703,0.691136264231503,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,1.6193840202599634,0.2068600170895586,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,6.328162699672549,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
48,1.0221074438732556,-1.807850718577851,-0.11718499134774703,-0.05695402442167266,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,0.2890217176130279,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
49,0.5983391872491622,-1.807850718577851,-0.11718499134774703,-0.48499439522766313,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,1.3053500003218457,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
50,0.005063627975431505,-1.807850718577851,-0.11718499134774703,-0.004165395182033243,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,3.3637002582798723,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,-1.1354668149080638,1.4487917358041271
51,-0.16444367467420584,1.1972340248555386,-0.11718499134774703,-0.3362812854268504,1.0358211226635177,2.547207581803924,-0.1872436100192468,2.721357944770086,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,2.7859892407547844,-1.1354668149080638,-0.6902303314457872
52,1.5306293518221676,-0.30530834686115615,-0.11718499134774703,-0.03342537824629052,1.0358211226635177,2.547207581803924,-0.1872436100192468,2.141822435247923,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,3.6575821216678355,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
53,0.005063627975431505,-0.30530834686115615,-0.11718499134774703,0.35932202329662677,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,1.3795762232163098,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
54,0.5983391872491622,-0.30530834686115615,-0.11718499134774703,-0.06841669819942293,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,0.7258144907996827,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
55,-0.07969002334938717,-0.30530834686115615,-0.11718499134774703,-0.029202287907119366,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,0.9399285953029448,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,1.3543943126559297,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
56,0.5983391872491622,-0.30530834686115615,-0.11718499134774703,-0.01080168000073077,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,1.099800459998714,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
57,1.6153830031469862,-1.807850718577851,-0.11718499134774703,-0.027090742737533792,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,1.5851257635394416,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,3.6575821216678355,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
59,1.3611220491725302,1.1972340248555386,-0.11718499134774703,-0.49253562797618305,-0.9654176557324815,-0.3925867711542392,-0.1872436100192468,1.3567373854026286,-0.1846936164829468,-0.4852053503766987,-0.36198383675589996,-0.4639325546169564,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,2.239056466501542,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
60,0.8526001412236183,-0.30530834686115615,-0.11718499134774703,1.673608066708678,1.0358211226635177,-0.3925867711542392,-0.1872436100192468,1.576561199359311,-0.5762472500554522,-0.4852053503766987,-0.36198383675589996,2.155485727501156,-0.17316900763752185,-0.15802374993483415,-0.7383374181770063,-0.2734046609851663,-0.1960131708137989,-0.3006459829345367,-0.1700475343179241,-0.44661669545229016,-0.18401868452464443,-0.3589389310523966,0.8806950470683438,-0.6902303314457872
